You look great today,You look hot to trot
Let's hang out soon,Let's chillax sometime
That movie was really good,That movie was straight fire
I'm really excited about this,I'm so hyped for this
I really like your style,Your vibe is on point
That's a great idea,That's a whole vibe
You're really charming,You got mad rizz
This game is awesome,This game is a total banger
this party is really fun,this party is phat
he's acting really weird,he's being such a weirdo
that's an interesting idea,that's a dope idea
she's very pretty,she's totally fly
I'm very excited about this,I'm so hyped for this
that's really cool,that's sick
he's not very good at this,he's kind of a noob
let's have a good time,let's get lit
you're very charming,you've got mad rizz
I'm feeling a bit down,I'm in my feels
this place is awesome,this place is fire
that's a great outfit,that outfit is serving
let's go hang out,let's vibe
that's really cool,that's phat
I'm really tired,I'm totally beat
let's hang out,let's kick it
she's acting strange,she's being all wack
that's impressive,that's dope
I can't believe what happened,I can't even right now
you're really stylish,you're looking fly
let's get together,let's chillax
I really like this music,this music slaps
you've got great charisma,you've got mad rizz
that was a fun experience,that was a vibe
everything is going well,everything's lit
this party is really fun,this party is phat
that outfit looks great,that outfit is da bomb
I'm feeling really good right now,I'm feelin' fly
let's hang out later,let's kick it later
that movie was very enjoyable,that movie was off the chain
you're really good at this,you've got mad skills
I really like this song,this song is sick
that's such a great idea,that's totally genius
I'm feeling very confident,I've got major rizz
this food is delicious,this food slaps
let's take a break,let's vibe for a sec
everything is going well,everything's chilling
that party was really fun,that party was phat
I’m really tired,I’m so beat
he is very cool,he's the bomb
let's hang out later,let's chillax later
that's really stylish,that's so fresh
I'm feeling good about this,I’m all about this
it’s a great idea,that’s a dope idea
she looks fantastic,she's on fleek
you are really charming,you've got mad rizz
this place is amazing,this spot is fire
I can't believe you did that,"no cap, that’s wild"
I'm really excited,I’m hyped for this
let's celebrate tonight,let's vibe tonight
this party is really fun,this party is phat
you're acting really silly,you're being a total doofus
that's such a great idea,that's hella tight
I'm really tired,I'm totally bushed
that's looking really good,that's looking bomb
I'm excited about this,I'm so stoked for this
she's really stylish,she's totally on fleek
we had a great time together,we had a blast
that person is really charming,that person has serious rizz
this food is really good,this food is bussin
I'm feeling a bit down today,I'm kinda in my feels today
let's hang out soon,let's vibe soon
I think that movie was really good.,That movie was phat!
He is acting a bit strange.,He's being a total weirdo.
Let's hang out later.,Let's chill later.
I'm really excited about this.,I’m totally stoked about this!
That outfit looks great.,That outfit is on fleek!
We're going to have a great time.,We're gonna have a blast!
I just met someone I'm really into.,I just found my new crush.
This party is really fun.,This party is off the chain!
He's really charming.,He's got that rizz.
I can't believe what just happened.,I can't even right now.
She's very attractive.,She's a total baddie.
I'm feeling really good today.,I'm vibing hard today.
this party is great,this party is phat
he's really cool,he's the bomb
I'm tired of this,I’m so over it
that's not fair,that's bogus
everything looks perfect,everything is on fleek
that movie was really good,that movie was fire
she's very fashionable,she's got mad style
let's go out tonight,let's hit the town
he has a lot of charm,he's got major rizz
that situation is complicated,that situation is messy
I'm feeling really good,I'm vibing hard
this is my favorite song,this track slaps
That party was awesome!,That party was phat!
She's really cool and fun to hang out with.,She's da bomb!
I can't believe how great that concert was.,That concert was off the chain!
He's always getting into trouble.,He's such a player!
I'm really impressed by your style.,Your style is on fleek!
That outfit looks great on you.,That fit is wicked sick!
I'm feeling really good today!,I'm feeling hype today!
We're going to have so much fun!,We're gonna turn up!
He has a lot of charm.,He's got mad rizz!
